"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"6002",929.138395441542,-0.228812881321049,0.0622737736317315,-3.674305698482,0.000238497053837469,0.000921365546689901
"4043",4912.81728643622,-0.156709343048548,0.0343812825191885,-4.55798421600728,5.1646917739117e-06,2.57526157523057e-05
"27065",11.6936954552597,-1.63618480507989,0.549592652502086,-2.97708638867526,0.00291002000011049,0.00915111354297339
"4487",684.606953189498,-0.499887659324239,0.0718804460065404,-6.95443179747041,3.53985839712236e-12,3.19764843905185e-11
"54360",29.2993583532015,-6.51685703308544,1.05645790375461,-6.16859129921293,6.89010625841566e-10,5.18494874297737e-09
"55351",3352.28145100692,-0.337587511893619,0.0396545994699915,-8.51319938684761,1.69198764610406e-17,2.13875589275902e-16
"2121",1520.67989164558,-0.195198097968505,0.0512527292580117,-3.80854055568157,0.00013978942144231,0.000561599640011906
"1400",180.348646081733,-0.838568209953813,0.132786536544855,-6.31515989326634,2.69882294273218e-10,2.10034777221333e-09
"7466",1195.31745251667,-0.420639950466553,0.0558554812459688,-7.53086252384428,5.04062374132348e-14,5.18273621724218e-13
"5522",105.531358903585,0.979127714930002,0.186755567676275,5.24283011806767,1.58132121779324e-07,9.47111815217222e-07
"23324",824.848125417372,0.166569583754741,0.0663823534953302,2.50924492706423,0.0120989560829909,0.0326296843602309
"93621",21703.4065836462,-0.326442452898157,0.0259766517491461,-12.56676403297,3.21620591523022e-36,9.32906678474371e-35
